,course,semester_code,average_grade,passed,a,b,c,d,e,f
15514,TYSK2301,H2011,4.7,0,9,0,0,1,0,0
15515,TYSK2301,H2012,3.8333333333333335,0,1,3,2,0,0,0
15516,TYSK2301,H2013,3.5,0,2,4,1,3,0,0
15517,TYSK2301,H2014,3.5555555555555554,0,2,4,1,1,1,0
15518,TYSK2301,H2015,4.083333333333333,0,4,5,3,0,0,0
15519,TYSK2301,H2016,4.0,0,4,4,4,0,0,0
15520,TYSK2301,V2004,3.076923076923077,0,2,4,3,2,1,1
15521,TYSK2301,H2004,4.222222222222222,0,4,4,0,1,0,0
15522,TYSK2301,H2005,4.714285714285714,0,5,2,0,0,0,0
15523,TYSK2301,H2006,4.166666666666667,0,3,2,0,1,0,0
15524,TYSK2301,H2017,4.083333333333333,0,5,4,2,1,0,0
15525,TBA4910,V2007,3.7560975609756095,0,9,19,8,4,1,0
15526,TBA4910,V2008,4.0,0,10,18,3,2,1,0
15527,TBA4910,V2009,3.8666666666666667,0,9,14,3,3,0,1
15528,TBA4910,V2010,3.8461538461538463,0,6,13,4,3,0,0
15529,TBA4910,V2011,3.6666666666666665,0,4,9,10,1,0,0
15530,TBA4910,V2012,3.7586206896551726,0,5,14,8,2,0,0
15531,TBA4910,V2013,4.083333333333333,0,7,12,5,0,0,0
15532,TBA4910,V2014,4.235294117647059,0,15,13,5,1,0,0
15533,TBA4910,V2015,3.909090909090909,0,8,16,7,2,0,0
15534,TBA4910,H2015,4.0,0,0,3,0,0,0,0
15535,TBA4910,V2016,3.891891891891892,0,7,21,7,2,0,0
15536,TBA4910,H2016,3.6666666666666665,0,0,2,1,0,0,0
15537,TBA4910,V2017,3.7551020408163267,0,6,28,13,1,1,0
15538,TBA4910,V2004,3.9523809523809526,0,5,10,6,0,0,0
15539,TBA4910,V2005,3.727272727272727,0,4,10,6,2,0,0
15540,TBA4910,V2006,3.892857142857143,0,7,14,4,3,0,0
15541,TBA4910,H2006,4.5,0,2,2,0,0,0,0
15542,TEP4925,V2007,4.333333333333333,0,2,4,0,0,0,0
15543,TEP4925,V2008,4.6,0,3,2,0,0,0,0
15544,TEP4925,V2009,4.25,0,2,1,1,0,0,0
15545,TEP4925,V2010,4.0,0,5,7,5,0,0,0
15546,TEP4925,H2010,4.0,0,0,3,0,0,0,0
15547,TEP4925,V2011,4.0,0,3,6,3,0,0,0
15548,TEP4925,H2011,4.0,0,1,2,1,0,0,0
15549,TEP4925,V2012,4.285714285714286,0,9,9,3,0,0,0
15550,TEP4925,V2013,3.4705882352941178,0,4,5,5,2,0,1
15551,TEP4925,H2013,3.6,0,2,2,0,0,0,1
15552,TEP4925,V2014,4.0,0,5,6,5,0,0,0
15553,TEP4925,H2014,4.428571428571429,0,3,4,0,0,0,0
15554,TEP4925,V2015,4.277777777777778,0,7,9,2,0,0,0
15555,TEP4925,V2016,4.045454545454546,0,7,9,6,0,0,0
15556,TEP4925,V2017,4.2,0,7,10,3,0,0,0
15557,TEP4925,V2004,3.6,0,1,1,3,0,0,0
15558,TEP4925,V2005,3.9,0,6,8,4,2,0,0
15559,TEP4925,V2006,3.7142857142857144,0,2,2,2,1,0,0
15560,TPD4900,V2007,4.083333333333333,0,5,4,2,1,0,0
15561,TPD4900,V2008,4.166666666666667,0,6,3,2,1,0,0
15562,TPD4900,V2009,3.0,0,1,2,6,1,0,1
15563,TPD4900,V2010,3.769230769230769,0,1,8,4,0,0,0
15564,TPD4900,V2011,3.4615384615384617,0,2,4,6,0,1,0
15565,TPD4900,V2012,3.6666666666666665,0,4,4,5,2,0,0
15566,TPD4900,V2013,3.5714285714285716,0,3,6,1,4,0,0
15567,TPD4900,V2014,3.8125,0,3,8,4,1,0,0
15568,TPD4900,H2014,4.0,0,2,0,2,0,0,0
15569,TPD4900,V2015,3.9473684210526314,0,5,8,6,0,0,0
15570,TPD4900,H2015,3.625,0,2,3,1,2,0,0
15571,TPD4900,V2016,3.9375,0,4,8,3,1,0,0
15572,TPD4900,V2006,3.9411764705882355,0,4,8,5,0,0,0
15573,HBVE1003,H2015,3.0229885057471266,0,4,23,38,16,5,1
15574,HBVE1003,H2016,2.9423076923076925,0,6,23,46,20,6,3
15575,HBVE1003,H2017,2.7045454545454546,0,3,23,31,16,6,9
15576,HSAR1003,H2014,2.8981481481481484,0,12,18,43,22,8,5
15577,HSAR1003,V2015,2.3333333333333335,0,0,1,1,3,1,0
15578,HSAR1003,H2015,3.09375,0,9,27,36,16,4,4
15579,HSAR1003,V2016,2.0,0,0,0,2,2,0,1
15580,HSAR1003,H2016,3.1157894736842104,0,14,24,33,14,3,7
15581,HSAR1003,V2017,1.3333333333333333,0,0,0,0,2,0,1
15582,HSAR1003,H2017,2.8421052631578947,0,0,25,46,13,6,5
15583,HSAR1003,V2018,1.6666666666666667,0,0,0,2,1,2,1
15584,HAINTRO106,V2014,3.0,0,0,4,15,4,0,0
15585,HAINTRO106,H2014,3.2333333333333334,0,0,12,13,5,0,0
15586,HAINTRO106,V2015,2.6666666666666665,0,1,1,13,7,2,0
15587,HAINTRO106,H2015,3.08,0,0,7,13,5,0,0
15588,HAINTRO106,V2016,2.0952380952380953,0,0,4,3,9,1,4
15589,HAINTRO106,H2016,3.1363636363636362,0,1,7,8,6,0,0
15590,HAINTRO106,V2017,2.5714285714285716,0,0,2,6,4,2,0
15591,HAINTRO106,H2017,3.272727272727273,0,2,3,2,4,0,0
15592,MET8001,H2007,2.1,0,1,3,0,1,2,3
15593,MET8001,V2008,2.0,0,0,0,2,0,0,1
15594,MET8001,H2008,2.3333333333333335,0,0,1,0,1,1,0
15595,MET8001,H2009,3.0,0,1,2,3,0,2,0
15596,MET8001,H2010,3.7142857142857144,0,1,3,3,0,0,0
15597,MET8001,H2011,2.6666666666666665,0,1,3,0,3,1,1
15598,MET8001,H2012,2.8,0,0,1,2,2,0,0
15599,MET8001,H2013,3.0,0,0,3,5,1,1,0
15600,MET8001,H2014,3.0,0,1,3,4,2,0,1
15601,MET8001,H2015,3.125,0,2,1,2,2,1,0
15602,MET8001,H2016,3.3333333333333335,0,0,3,2,1,0,0
15603,MET8001,H2006,2.5714285714285716,0,0,2,1,3,1,0
15604,TØL4061,H2013,4.454545454545454,0,7,2,2,0,0,0
15605,TØL4061,H2014,0.0,23,0,0,0,0,0,0
15606,TØL4061,H2015,3.2666666666666666,0,3,4,3,4,1,0
15607,TØL4061,H2016,3.5714285714285716,0,1,3,2,1,0,0
15608,TØL4061,H2017,3.4444444444444446,0,1,3,4,1,0,0
15609,TMAT1008,V2013,1.4705882352941178,0,0,3,7,6,5,13
15610,TMAT1008,V2014,2.3902439024390243,0,4,9,4,11,8,5
15611,TMAT1008,V2015,2.4693877551020407,0,4,14,8,8,5,10
15612,TMAT1008,V2016,2.0816326530612246,0,1,8,13,8,10,9
15613,TMAT1008,V2017,2.6470588235294117,0,5,7,16,14,6,3
15614,TMAT1008,V2018,2.2790697674418605,0,4,6,9,10,7,7
15615,TKJE2003,V2014,2.2962962962962963,0,0,8,7,4,1,7
15616,TKJE2003,V2015,3.12,0,4,4,10,5,2,0
15617,TKJE2003,V2016,2.76,0,4,5,5,7,0,4
15618,TKJE2003,V2017,3.72,0,7,6,10,2,0,0
15619,TKJE2003,V2018,3.3333333333333335,0,3,3,9,3,0,0
15620,SØK2005,V2007,2.923076923076923,0,3,12,12,7,1,4
15621,SØK2005,H2007,2.2,0,0,2,1,0,0,2
15622,SØK2005,V2008,2.4146341463414633,0,6,5,10,6,7,7
15623,SØK2005,H2008,3.0,0,1,1,0,0,0,1
15624,SØK2005,V2009,2.6486486486486487,0,9,7,5,3,4,9
15625,SØK2005,H2009,1.6666666666666667,0,0,1,0,0,1,1
15626,SØK2005,V2010,2.78125,0,8,6,6,2,3,7
15627,SØK2005,H2010,2.75,0,1,0,1,1,1,0
15628,SØK2005,V2011,2.9482758620689653,0,9,13,18,9,2,7
15629,SØK2005,H2011,3.0,0,2,2,1,0,0,2
15630,SØK2005,V2012,2.608695652173913,0,11,10,5,2,6,12
15631,SØK2005,H2012,1.7142857142857142,0,0,1,1,2,1,2
15632,SØK2005,V2013,1.3035714285714286,0,1,2,10,11,8,24
15633,SØK2005,H2013,2.6,0,1,1,1,0,1,1
15634,SØK2005,V2014,2.0294117647058822,0,3,11,14,14,9,17
15635,SØK2005,H2014,2.3333333333333335,0,0,1,2,1,2,0
15636,SØK2005,V2015,2.7540983606557377,0,9,15,14,8,5,10
15637,SØK2005,H2015,2.75,0,1,0,2,0,0,1
15638,SØK2005,V2016,2.5416666666666665,0,9,25,8,2,10,18
15639,SØK2005,H2016,3.5,0,0,2,2,0,0,0
15640,SØK2005,V2017,2.4430379746835444,0,13,11,17,13,7,18
15641,SØK2005,H2017,3.2,0,1,2,1,0,0,1
15642,SØK2005,V2005,2.4482758620689653,0,3,5,5,9,3,4
15643,SØK2005,V2006,2.3793103448275863,0,3,6,5,5,5,5
15644,SØK2005,V2018,2.32,0,7,4,13,8,10,8
15645,BI2033,V2007,3.4166666666666665,0,6,8,5,2,1,2
15646,BI2033,V2008,2.7857142857142856,0,2,6,9,8,1,2
15647,BI2033,V2009,2.8421052631578947,0,2,4,8,2,0,3
15648,BI2033,V2010,3.4814814814814814,0,5,10,7,4,0,1
15649,BI2033,V2011,2.9375,0,2,5,3,4,0,2
15650,BI2033,V2012,2.96875,0,8,7,7,2,2,6
15651,BI2033,H2012,2.3333333333333335,0,0,0,2,0,1,0
15652,BI2033,V2013,2.727272727272727,0,3,2,8,6,1,2
15653,BI2033,V2014,2.7333333333333334,0,5,5,9,3,4,4
15654,BI2033,V2015,3.0,0,5,12,5,7,3,3
15655,BI2033,V2016,2.2941176470588234,0,3,5,9,6,4,7
15656,BI2033,V2017,3.411764705882353,0,6,11,12,2,2,1
15657,BI2033,V2004,2.857142857142857,0,2,13,10,12,4,1
15658,BI2033,V2005,3.185185185185185,0,4,7,8,7,0,1
15659,BI2033,V2006,2.4,0,3,8,9,5,12,3
15660,BI2033,V2018,3.0303030303030303,0,5,9,9,4,4,2
15661,SARB3500,V2007,2.375,0,1,1,2,1,2,1
15662,SARB3500,H2009,4.0,0,1,2,1,0,0,0
15663,SARB3500,H2010,3.0,0,0,1,1,1,0,0
15664,SARB3500,H2012,2.8333333333333335,0,0,2,1,3,0,0
15665,SARB3500,H2014,2.8,0,0,2,2,0,0,1
15666,SARB3500,H2016,3.5714285714285716,0,3,1,1,1,1,0
15667,DANS3010,V2007,3.8,0,2,1,1,1,0,0
15668,DANS3010,V2009,3.6666666666666665,0,1,1,0,1,0,0
15669,DANS3010,H2009,4.0,0,2,0,2,0,0,0
15670,DANS3010,V2011,2.5,0,1,1,0,0,1,1
15671,DANS3010,H2013,2.3333333333333335,0,0,1,1,0,0,1
15672,DANS3010,H2016,4.0,0,1,1,1,0,0,0
15673,DANS3010,V2017,3.0,0,0,3,2,0,0,1
15674,DANS3010,H2005,4.2,0,3,0,2,0,0,0
15675,DANS3010,V2006,4.25,0,2,1,1,0,0,0
15676,FRA2400,H2007,3.25,0,1,2,3,2,0,0
15677,FRA2400,H2008,3.6153846153846154,0,5,1,4,3,0,0
15678,FRA2400,H2009,3.125,0,4,3,5,1,1,2
15679,FRA2400,H2010,3.8,0,4,3,2,0,0,1
15680,FRA2400,H2011,3.5,0,2,3,2,0,0,1
15681,FRA2400,H2012,4.1,0,3,5,2,0,0,0
15682,FRA2400,H2013,3.6153846153846154,0,2,7,3,0,0,1
15683,FRA2400,H2014,2.888888888888889,0,3,0,1,3,2,0
15684,FRA2400,H2015,3.0,0,0,1,6,1,0,0
15685,FRA2400,H2016,3.6,0,2,3,4,1,0,0
15686,FRA2400,H2017,3.2222222222222223,0,1,1,6,1,0,0
15687,FRA2400,H2004,3.4615384615384617,0,2,6,3,1,0,1
15688,FRA2400,H2005,4.2,0,3,6,1,0,0,0
15689,FRA2400,H2006,4.25,0,1,3,0,0,0,0
15690,TYSK2401,H2007,2.5384615384615383,0,1,3,3,3,1,2
15691,TYSK2401,H2008,3.142857142857143,0,4,2,5,0,1,2
15692,TYSK2401,H2009,3.25,0,2,2,2,1,0,1
15693,TYSK2401,H2010,3.2222222222222223,0,0,4,3,2,0,0
15694,TYSK2401,H2011,3.9166666666666665,0,5,3,2,2,0,0
15695,TYSK2401,H2012,3.9285714285714284,0,6,4,2,1,1,0
15696,TYSK2401,H2013,4.125,0,3,3,2,0,0,0
15697,TYSK2401,H2014,3.7142857142857144,0,2,2,2,1,0,0
15698,TYSK2401,H2015,3.727272727272727,0,4,2,3,2,0,0
15699,TYSK2401,H2016,3.375,0,2,2,1,3,0,0
15700,TYSK2401,H2004,3.142857142857143,0,4,3,0,5,2,0
15701,TYSK2401,H2005,3.1538461538461537,0,1,3,7,1,1,0
15702,TYSK2401,H2017,4.2,0,1,4,0,0,0,0
15703,REA1131F,H2009,2.0,0,0,1,2,5,2,1
15704,REA1131F,H2010,2.8,0,0,3,3,3,1,0
15705,REA1131F,H2011,2.857142857142857,0,3,9,5,5,4,2
15706,REA1131F,H2012,2.0,0,3,6,6,2,7,10
15707,REA1131F,H2013,2.3125,0,3,7,7,2,6,7
15708,REA1131F,H2014,2.734375,0,15,9,12,9,10,9
15709,REA1131F,H2015,2.225806451612903,0,2,6,5,6,8,4
15710,REA1131F,H2016,3.6857142857142855,0,18,6,4,1,1,5
15711,REA1131F,S2017,2.5,0,0,1,1,1,1,0
15712,REA1131F,H2017,3.125,0,8,11,4,0,4,5
15713,BT8113,H2008,4.0,0,2,2,0,1,0,0
15714,BT8113,H2012,4.6,0,3,2,0,0,0,0
15715,LMM15003,V2015,4.5,0,2,2,0,0,0,0
15716,LMM15003,V2016,4.25,0,2,1,1,0,0,0
15717,HMAB4004,V2013,3.411764705882353,0,2,7,5,2,1,0
15718,HMAB4004,V2014,3.409090909090909,0,8,5,3,3,0,3
15719,HMAB4004,V2015,3.1875,0,3,2,6,5,0,0
15720,HMAB4004,V2016,3.6666666666666665,0,4,0,3,2,0,0
15721,HMAB4004,V2017,3.7142857142857144,0,2,1,4,0,0,0
15722,HMAB4004,V2018,3.5555555555555554,0,2,2,4,1,0,0
15723,TLOG1002,V2013,3.5,0,1,10,10,1,0,0
15724,TLOG1002,V2014,3.5952380952380953,0,1,23,18,0,0,0
15725,TLOG1002,V2015,3.26,0,3,21,20,2,0,4
15726,TLOG1002,V2016,3.85,0,6,25,8,0,0,1
15727,TLOG1002,V2017,3.2777777777777777,0,5,12,11,6,0,2
15728,TLOG1002,V2018,3.372093023255814,0,8,13,11,9,2,0
15729,TLOG2001,H2013,4.217391304347826,0,9,10,4,0,0,0
15730,TLOG2001,H2014,3.791208791208791,0,31,34,12,8,2,4
15731,TLOG2001,V2015,2.6666666666666665,0,0,2,0,0,0,1
15732,TLOG2001,H2015,2.981707317073171,0,17,48,49,25,15,10
15733,TLOG2001,V2016,3.2941176470588234,0,2,8,2,4,0,1
15734,TLOG2001,H2016,3.2941176470588234,0,36,57,36,14,16,11
15735,TLOG2001,V2017,3.75,0,5,0,1,0,2,0
15736,TLOG2001,H2017,3.044642857142857,0,17,44,18,10,6,17
15737,TLOG2001,V2018,3.3333333333333335,0,7,1,3,0,2,2
15738,TLOG2002,H2013,3.1818181818181817,0,1,9,8,2,1,1
15739,TLOG2002,H2014,3.0238095238095237,0,5,13,10,9,2,3
15740,TLOG2002,H2015,2.8333333333333335,0,4,9,13,10,4,2
15741,TLOG2002,V2016,1.75,0,0,0,1,1,2,0
15742,TLOG2002,H2016,2.75,0,5,6,8,10,6,1
15743,TLOG2002,H2017,2.738095238095238,0,4,10,12,7,5,4
15744,TLOG3001,V2015,3.772727272727273,0,4,9,9,0,0,0
15745,TLOG3001,V2016,3.973684210526316,0,7,23,8,0,0,0
15746,TLOG3001,V2017,3.710526315789474,0,10,17,5,3,2,1
15747,TLOG3001,V2018,3.9722222222222223,0,10,17,8,0,1,0
15748,IT3708,H2007,3.466666666666667,0,7,8,9,4,2,0
15749,IT3708,V2009,3.090909090909091,0,5,6,5,2,0,4
15750,IT3708,V2010,3.3555555555555556,0,13,16,6,1,2,7
15751,IT3708,V2011,3.2,0,8,21,10,2,2,7
15752,IT3708,V2012,3.8,0,7,17,10,0,0,1
15753,IT3708,V2013,3.673076923076923,0,17,13,16,3,0,3
15754,IT3708,V2014,3.6666666666666665,0,20,8,9,2,2,4
15755,IT3708,V2015,2.6984126984126986,0,12,17,8,6,6,14
15756,IT3708,V2016,3.4130434782608696,0,46,13,6,6,2,19
15757,IT3708,V2017,4.033333333333333,0,38,10,3,1,1,7
15758,IT3708,V2004,3.057142857142857,0,12,8,3,3,0,9
15759,IT3708,H2004,3.71875,0,6,15,9,0,2,0
15760,IT3708,H2005,3.033333333333333,0,2,13,5,5,4,1
15761,IT3708,H2006,2.526315789473684,0,4,4,4,0,0,7
15762,IT3708,V2018,4.113207547169812,0,29,14,5,1,0,4
15763,SARB3900,V2007,3.875,0,0,7,1,0,0,0
15764,SARB3900,H2007,3.5,0,0,3,0,1,0,0
15765,SARB3900,V2008,3.0,0,0,2,1,2,0,0
15766,SARB3900,V2009,3.5,0,0,2,2,0,0,0
15767,SARB3900,H2009,3.0,0,0,1,1,1,0,0
15768,SARB3900,V2010,2.888888888888889,0,0,5,1,1,1,1
15769,SARB3900,H2010,3.5,0,0,3,0,1,0,0
15770,SARB3900,V2011,3.3076923076923075,0,1,6,4,1,0,1
15771,SARB3900,H2011,2.8,0,0,3,0,1,0,1
15772,SARB3900,V2012,3.0,0,0,1,3,1,0,0
15773,SARB3900,V2013,3.3,0,0,4,5,1,0,0
15774,SARB3900,H2013,1.75,0,0,1,1,0,0,2
15775,SARB3900,H2014,3.0,0,0,2,0,2,0,0
15776,SARB3900,V2015,3.0,0,0,3,1,3,0,0
15777,SARB3900,V2017,3.625,0,1,4,2,1,0,0
15778,SARB3900,V2018,3.142857142857143,0,0,4,0,3,0,0
15779,TYSK1102,V2007,2.769230769230769,0,11,7,3,6,4,8
15780,TYSK1102,V2008,3.0,0,4,9,3,1,5,2
15781,TYSK1102,V2009,2.4516129032258065,0,4,8,3,5,5,6
15782,TYSK1102,V2010,1.8333333333333333,0,1,2,5,2,1,7
15783,TYSK1102,V2011,2.2413793103448274,0,6,3,7,1,0,12
15784,TYSK1102,V2012,2.5,0,1,8,8,4,1,6
15785,TYSK1102,H2012,2.0,0,0,1,0,2,0,1
15786,TYSK1102,V2013,2.85,0,8,1,3,2,0,6
15787,TYSK1102,V2014,2.761904761904762,0,5,4,4,2,1,5
15788,TYSK1102,V2015,3.090909090909091,0,4,5,6,4,2,1
15789,TYSK1102,V2016,3.32,0,6,10,1,4,2,2
15790,TYSK1102,V2017,2.9310344827586206,0,5,4,9,6,5,0
15791,TYSK1102,V2004,3.473684210526316,0,3,11,2,0,1,2
15792,TYSK1102,V2005,3.7142857142857144,0,9,8,7,2,2,0
15793,TYSK1102,V2006,3.2580645161290325,0,7,9,6,4,4,1
15794,TYSK1102,V2018,2.5714285714285716,0,1,3,3,4,2,1
15795,MA3202,V2007,3.125,0,2,1,3,0,2,0
15796,MA3202,V2008,3.7333333333333334,0,3,8,2,1,1,0
15797,MA3202,V2009,3.5,0,3,4,4,3,0,0
15798,MA3202,V2010,4.333333333333333,0,1,2,0,0,0,0
15799,MA3202,V2011,2.75,0,2,0,0,0,1,1
15800,MA3202,V2012,2.6923076923076925,0,4,1,1,2,4,1
15801,MA3202,V2013,1.5769230769230769,0,1,4,3,3,5,10
15802,MA3202,S2013,2.0,0,1,0,0,1,1,1
15803,MA3202,V2014,2.7058823529411766,0,4,2,4,1,4,2
15804,MA3202,V2015,2.761904761904762,0,6,4,1,3,3,4
15805,MA3202,V2016,2.5,0,3,5,5,5,5,3
15806,MA3202,V2017,3.4705882352941178,0,6,5,1,3,0,2
15807,MA3202,V2004,3.533333333333333,0,4,7,0,1,3,0
15808,MA3202,V2005,3.3333333333333335,0,2,3,2,1,0,1
15809,MA3202,V2006,3.125,0,3,1,0,2,2,0
15810,MA3202,V2018,2.076923076923077,0,3,1,2,0,2,5
15811,BI3810,V2014,3.4285714285714284,0,1,3,1,2,0,0
15812,BI3810,V2016,1.8,0,0,2,2,1,2,3
15813,BI3810,V2017,3.0,0,2,1,0,0,1,1
15814,TMT4306,H2013,3.6363636363636362,0,2,4,4,1,0,0
15815,TMT4306,H2014,3.6666666666666665,0,1,3,1,1,0,0
15816,TMT4306,H2015,3.6666666666666665,0,2,4,6,0,0,0
15817,TMT4306,H2017,3.8461538461538463,0,3,7,2,0,1,0
15818,GEOG1007,H2013,3.0602409638554215,0,5,25,30,17,5,1
15819,GEOG1007,H2014,2.8761061946902653,0,2,31,49,18,8,5
15820,GEOG1007,H2015,2.9270833333333335,0,5,28,36,15,6,6
15821,GEOG1007,V2016,2.5,0,0,0,2,2,0,0
15822,GEOG1007,H2016,3.0,0,6,34,29,14,10,4
15823,GEOG1007,V2017,2.3333333333333335,0,0,0,1,2,0,0
15824,GEOG1007,H2017,3.0849056603773586,0,6,30,48,15,3,4
15825,MV2015,V2015,3.9166666666666665,0,2,7,3,0,0,0
15826,MV2015,V2016,4.2,0,3,6,1,0,0,0
15827,MV2015,V2017,4.1,0,4,4,1,1,0,0
15828,MV2015,V2018,4.25,0,3,4,1,0,0,0
15829,TMR4570,H2010,2.6666666666666665,0,1,0,0,1,1,0
15830,TMR4570,H2012,3.6,0,1,1,3,0,0,0
15831,AAR4803,H2013,3.6666666666666665,0,1,0,2,0,0,0
15832,AAR4803,H2016,3.3333333333333335,0,0,1,2,0,0,0
15833,AAR4926,V2011,3.1666666666666665,0,0,4,13,1,0,0
15834,AAR4926,V2012,3.533333333333333,0,0,8,7,0,0,0
15835,AAR4926,H2014,3.652173913043478,0,6,7,6,4,0,0
15836,AAR4926,H2016,3.9047619047619047,0,5,10,5,1,0,0
15837,AAR4926,H2017,3.5555555555555554,0,3,5,9,1,0,0
15838,MUSV2010,V2007,0.0,24,0,0,0,0,0,0
15839,MUSV2010,V2008,0.0,18,0,0,0,0,0,0
15840,MUSV2010,H2009,0.0,24,0,0,0,0,0,1
15841,MUSV2010,H2010,0.0,19,0,0,0,0,0,2
15842,MUSV2010,H2011,0.0,16,0,0,0,0,0,2
15843,MUSV2010,H2012,0.0,13,0,0,0,0,0,0
15844,MUSV2010,H2013,0.0,27,0,0,0,0,0,0
15845,MUSV2010,H2014,0.0,13,0,0,0,0,0,0
15846,MUSV2010,H2015,0.0,26,0,0,0,0,0,0
15847,MUSV2010,H2016,0.0,29,0,0,0,0,0,0
15848,MUSV2010,H2017,0.0,19,0,0,0,0,0,0
15849,MUSV2010,H2004,0.0,23,0,0,0,0,0,4
15850,MUSV2010,V2005,0.0,22,0,0,0,0,0,0
15851,MUSV2010,V2006,0.0,47,0,0,0,0,0,2
15852,KJ8175,V2014,0.0,5,0,0,0,0,0,0
15853,KJ8175,V2015,0.0,5,0,0,0,0,0,0
15854,KJ8175,V2016,0.0,2,0,0,0,0,0,1
15855,KJ8175,V2018,0.0,2,0,0,0,0,0,1
15856,NFUT0108,H2011,2.4,0,2,5,0,2,2,4
15857,NFUT0108,V2012,2.357142857142857,0,0,3,5,2,2,2
15858,NFUT0108,H2012,1.8,0,0,1,2,3,2,2
15859,NFUT0108,V2013,2.4,0,0,3,4,0,0,3
15860,NFUT0108,H2013,3.0,0,2,7,5,3,1,2
15861,NFUT0108,V2014,3.5384615384615383,0,3,5,3,1,0,1
15862,NFUT0108,H2014,2.6470588235294117,0,3,3,6,0,0,5
15863,NFUT0108,V2015,2.588235294117647,0,1,5,5,1,2,3
15864,NFUT0108,H2015,3.5,0,3,4,5,1,1,0
15865,NFUT0108,V2016,3.25,0,1,4,4,3,0,0
15866,NFUT0108,H2016,3.642857142857143,0,5,4,3,0,1,1
15867,NFUT0108,V2017,3.3333333333333335,0,1,3,7,1,0,0
15868,NFUT0108,H2017,3.466666666666667,0,1,7,5,2,0,0
15869,NFUT0108,V2018,3.1666666666666665,0,1,8,3,5,1,0
15870,NFUT0302,H2011,2.888888888888889,0,3,3,3,8,0,1
15871,NFUT0302,V2012,2.588235294117647,0,0,4,7,2,3,1
15872,NFUT0302,H2012,2.823529411764706,0,2,4,5,3,1,2
15873,NFUT0302,V2013,3.5714285714285716,0,5,7,5,3,1,0
15874,NFUT0302,H2013,3.235294117647059,0,1,7,6,1,2,0
15875,NFUT0302,V2014,3.0,0,4,4,7,2,2,2
15876,NFUT0302,H2014,2.411764705882353,0,0,4,4,4,5,0
15877,NFUT0302,V2015,2.0,0,1,0,5,4,2,3
15878,NFUT0302,H2015,3.4210526315789473,0,2,8,6,2,1,0
15879,NFUT0302,V2016,2.8333333333333335,0,1,3,4,2,1,1
15880,NFUT0302,H2016,3.1,0,5,4,4,4,1,2
15881,NFUT0302,V2017,3.0,0,2,5,8,3,3,0
15882,NFUT0302,H2017,2.9523809523809526,0,4,3,6,5,2,1
15883,NFUT0302,V2018,2.8333333333333335,0,1,2,3,6,0,0
15884,KJ8108,H2017,0.0,5,0,0,0,0,0,0
15885,GEOG3102,V2013,0.0,5,0,0,0,0,0,0
15886,GEOG3102,V2014,0.0,6,0,0,0,0,0,4
15887,GEOG3102,H2014,0.0,4,0,0,0,0,0,0
15888,GEOG3102,V2015,0.0,8,0,0,0,0,0,0
15889,GEOG3102,V2016,0.0,10,0,0,0,0,0,0
15890,GEOG3102,V2017,0.0,10,0,0,0,0,0,0
15891,GEOG3102,V2018,0.0,14,0,0,0,0,0,0
15892,PED1022,H2012,3.076923076923077,0,2,3,4,2,2,0
15893,PED1022,H2013,3.4444444444444446,0,3,5,7,3,0,0
15894,PED1022,H2014,3.217391304347826,0,6,7,3,3,1,3
15895,PED1022,V2015,2.0,0,0,1,0,1,0,1
15896,PED1022,H2015,3.4166666666666665,0,4,9,7,2,1,1
15897,PED1022,V2016,2.3333333333333335,0,1,0,0,1,0,1
15898,PED1022,H2016,3.3157894736842106,0,3,6,6,2,2,0
15899,PED1022,H2017,3.0434782608695654,0,2,6,10,2,2,1
15900,PED2001,V2013,2.96,0,1,8,9,4,2,1
15901,PED2001,V2014,2.925925925925926,0,3,6,11,3,1,3
15902,PED2001,V2015,3.103448275862069,0,3,9,12,1,1,3
15903,PED2001,V2016,3.230769230769231,0,1,9,11,5,0,0
15904,PED2001,V2017,3.0416666666666665,0,2,1,17,4,0,0
15905,PED2001,V2018,3.1724137931034484,0,3,7,14,3,1,1
15906,PSY3101,H2012,2.6,0,1,5,14,11,2,2
15907,PSY3101,V2013,2.6666666666666665,0,0,0,2,1,0,0
15908,PSY3101,H2013,3.0476190476190474,0,2,15,13,7,5,0
15909,PSY3101,V2014,2.888888888888889,0,0,2,4,3,0,0
15910,PSY3101,H2014,2.9565217391304346,0,2,10,21,11,1,1
15911,PSY3101,V2015,3.0,0,0,2,2,2,0,0
15912,PSY3101,H2015,3.046511627906977,0,4,11,13,13,2,0
15913,PSY3101,V2016,2.8,0,0,1,2,2,0,0
15914,PSY3101,H2016,3.357142857142857,0,5,18,9,8,1,1
15915,PSY3101,V2017,2.8,0,1,1,1,1,0,1
15916,PSY3101,H2017,3.2641509433962264,0,6,20,15,8,2,2
15917,PSY3101,V2018,3.25,0,1,2,0,0,0,1
15918,PSY3112,V2013,0.0,17,0,0,0,0,0,0
15919,PSY3112,V2014,0.0,12,0,0,0,0,0,0
15920,PSY3112,V2015,0.0,19,0,0,0,0,0,2
15921,PSY3112,V2016,0.0,17,0,0,0,0,0,1
15922,PSY3112,V2017,0.0,19,0,0,0,0,0,0
15923,PSY3112,V2018,0.0,8,0,0,0,0,0,0
15924,PPU4601,H2014,3.9150943396226414,0,21,61,20,3,0,1
15925,PPU4601,V2015,3.8,0,6,68,26,0,0,0
